index,source,leaning,reliability_score,bias_score,vader_comment,comment,vader_transcript,clean_comment
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","It's trumps way of reneging on the trade deal he signed, with Mexico and Canada. The man is not the master negotiater he thinks he is.",,"it's trumps way of reneging on the trade deal he signed, with mexico and canada. the man is not the master negotiater he thinks he is."
1,bbc_news,Center,44.73,-1.33,"{'compound': -0.2183, 'positive': 0.0, 'neutral': 0.874, 'negative': 0.126}",Donald Trump is going to shill Qardun Token so hard now after the inaguration ,,donald trump is going to shill qardun token so hard now after the inaguration
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",The major boxing is finally starting; the first two acts[Canada and Mexico] were just the warm-up,,the major boxing is finally starting; the first two acts[canada and mexico] were just the warm-up
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.4939, 'positive': 0.242, 'neutral': 0.758, 'negative': 0.0}","You tariff me , I kick you 'Trump become laughing stock""",,"you tariff me , i kick you 'trump become laughing stock"""
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.4215, 'positive': 0.113, 'neutral': 0.887, 'negative': 0.0}",China 🇨🇳 thinks ahead and not short term deals.Anything-Everything is possible by the self proclaimed worldwide police force USA 🇺🇸,,china flag  china thinks ahead and not short term deals.anything-everything is possible by the self proclaimed worldwide police force usa flag  united states
1,bbc_news,Center,44.73,-1.33,"{'compound': -0.296, 'positive': 0.151, 'neutral': 0.658, 'negative': 0.191}",This would increase the cost for manufacturers and consumers in the US for sure. Short-sighted tariff wars are going to be detrimental both ways.,,this would increase the cost for manufacturers and consumers in the us for sure. short-sighted tariff wars are going to be detrimental both ways.
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.7783, 'positive': 0.43, 'neutral': 0.57, 'negative': 0.0}",Trump folded like a lawn chair but will claim he won,,trump folded like a lawn chair but will claim he won
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.296, 'positive': 0.087, 'neutral': 0.868, 'negative': 0.045}","I imposed tariff on my gf, and she retaliated massively. Then we talked and decided to pause the tariffs for one month. Tariffs work  like never before ",,"i imposed tariff on my gf, and she retaliated massively. then we talked and decided to pause the tariffs for one month. tariffs work  like never before"
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.7412, 'positive': 0.3, 'neutral': 0.7, 'negative': 0.0}",Don't tariffs hurt the people and help the oligarchs at the top of governments? Draining workers pockets + more taxes.,,don't tariffs hurt the people and help the oligarchs at the top of governments? draining workers pockets + more taxes.
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.6083, 'positive': 0.209, 'neutral': 0.698, 'negative': 0.093}","His Excellency XI will make Trump’s front tail shrink like prunes in massive FEAR !! BRAVO China, CANADA, Mexico!!!….these countries are just getting their feet yet !!!",,"his excellency xi will make trump’s front tail shrink like prunes in massive fear !! bravo china, canada, mexico!!!….these countries are just getting their feet yet !!!"
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.93, 'positive': 0.328, 'neutral': 0.612, 'negative': 0.06}","China is now too big to fail by virtue of having had 104> years of secure, disciplined, single party communist governance. It is by continuing to earn the confidence and trust of China's 1.4< billion population that the CPC will guarantee China's continued progress.",,"china is now too big to fail by virtue of having had 104> years of secure, disciplined, single party communist governance. it is by continuing to earn the confidence and trust of china's 1.4< billion population that the cpc will guarantee china's continued progress."
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.7269, 'positive': 0.108, 'neutral': 0.87, 'negative': 0.023}","What is the best course of action if another country puts tariffs on you?  Answer nothing, do not retaliate and put tariffs on them.  It may sound weird, but any country putting tariffs on another country is effectively putting sanctions on itself vs that other country.  Tariffs are basically a tax on there own people.",,"what is the best course of action if another country puts tariffs on you?  answer nothing, do not retaliate and put tariffs on them.  it may sound weird, but any country putting tariffs on another country is effectively putting sanctions on itself vs that other country.  tariffs are basically a tax on there own people."
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Keep your eye on the stock market..,,keep your eye on the stock market..
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Bought everything I could of $Qardun Token before it launches,,bought everything i could of $qardun token before it launches
1,bbc_news,Center,44.73,-1.33,"{'compound': -0.8555, 'positive': 0.0, 'neutral': 0.711, 'negative': 0.289}","Fentanyl abuse hits the country with the Highest DEMAND, so if your country has a problem.. then it must be there is a lot of demand there, suppliers go where there is demand..",,"fentanyl abuse hits the country with the highest demand, so if your country has a problem.. then it must be there is a lot of demand there, suppliers go where there is demand.."
1,bbc_news,Center,44.73,-1.33,"{'compound': -0.1027, 'positive': 0.12, 'neutral': 0.694, 'negative': 0.185}","When you pick a fight, do not choose someone who is stronger.
Trump will learn the hard way.",,"when you pick a fight, do not choose someone who is stronger. trump will learn the hard way."
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.2975, 'positive': 0.144, 'neutral': 0.856, 'negative': 0.0}","What's really holding back American industrial growth isn't low import duties, but the unsustainable wage levels in the domestic labor market.",,"what's really holding back american industrial growth isn't low import duties, but the unsustainable wage levels in the domestic labor market."
1,bbc_news,Center,44.73,-1.33,"{'compound': -0.3612, 'positive': 0.0, 'neutral': 0.762, 'negative': 0.238}",China / Largest manufacturing capacity…US / Largest National Debt,,china / largest manufacturing capacity…us / largest national debt
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0772, 'positive': 0.089, 'neutral': 0.831, 'negative': 0.08}","China has criticised the US for its tariffs policies, stance on the Panama Canal and banning the use of Chinese artificial intelligence (Ai), saying ""targeting China is not the way forward"".",,"china has criticised the us for its tariffs policies, stance on the panama canal and banning the use of chinese artificial intelligence (ai), saying ""targeting china is not the way forward""."
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0772, 'positive': 0.157, 'neutral': 0.843, 'negative': 0.0}",He can’t use the  Fetynal excuse on China….,,he can’t use the  fetynal excuse on china….
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.7256, 'positive': 0.184, 'neutral': 0.816, 'negative': 0.0}",Hit 220k today. Appreciate you for all the knowledge and nuggets you had thrown my way over the last months. Started with 34k in November 2024...Trump!! 🇺🇸,,hit 220k today. appreciate you for all the knowledge and nuggets you had thrown my way over the last months. started with 34k in november 2024...trump!! flag  united states
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.09, 'positive': 0.08, 'neutral': 0.85, 'negative': 0.069}",I just bought all Canadian 🇨🇦 and Mexican 🇲🇽 groceries without a problem and without increasing my bill! I will avoid buying American as much as possible.,,i just bought all canadian flag  canada and mexican flag  mexico groceries without a problem and without increasing my bill! i will avoid buying american as much as possible.
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.9217, 'positive': 0.452, 'neutral': 0.548, 'negative': 0.0}",We love you too Canadians and Mexicans. Take good care. Things will get better for all of us you see.,,we love you too canadians and mexicans. take good care. things will get better for all of us you see.
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Trump has announced a new coin Qardun Token,,trump has announced a new coin qardun token
1,bbc_news,Center,44.73,-1.33,"{'compound': -0.6603, 'positive': 0.149, 'neutral': 0.594, 'negative': 0.256}","So while these idiots play tariff tag, we suffer even more with increased prices on goods in a f-ing cost of living crisis!!",,"so while these idiots play tariff tag, we suffer even more with increased prices on goods in a f-ing cost of living crisis!!"
1,bbc_news,Center,44.73,-1.33,"{'compound': -0.5267, 'positive': 0.137, 'neutral': 0.632, 'negative': 0.231}","All of those farmers who voted for ""Drumpf"" are going to get screwed by their own vote...and I am sure they will still blame the Democratic party.  Ugh",,"all of those farmers who voted for ""drumpf"" are going to get screwed by their own vote...and i am sure they will still blame the democratic party.  ugh"
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.4914, 'positive': 0.175, 'neutral': 0.825, 'negative': 0.0}",Donald Trump is pushing us Canadians to be more unified and independent......Thank you sir! ️🇨🇦️,,donald trump is pushing us canadians to be more unified and independent......thank you sir! ️flag  canada️
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",Made in USA. I saw that on a product once.,,made in usa. i saw that on a product once.
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","UK, Canada, Australia, NewZealand should get together",,"uk, canada, australia, newzealand should get together"
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}","In BRICS, we have nations with big markets and populations, India and China",,"in brics, we have nations with big markets and populations, india and china"
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.4767, 'positive': 0.307, 'neutral': 0.693, 'negative': 0.0}",USA needs to be taught a valuable lesson,,usa needs to be taught a valuable lesson
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",It took about a day for mexico and canada to outsmart trump. China won't take too long either,,it took about a day for mexico and canada to outsmart trump. china won't take too long either
1,bbc_news,Center,44.73,-1.33,"{'compound': -0.4215, 'positive': 0.0, 'neutral': 0.833, 'negative': 0.167}",He could have just picked up the phone and negotiate. The threats were completely unnecessary.,,he could have just picked up the phone and negotiate. the threats were completely unnecessary.
1,bbc_news,Center,44.73,-1.33,"{'compound': 0.0, 'positive': 0.0, 'neutral': 1.0, 'negative': 0.0}",$Qardun Token yet has to really hit mainstream media guys,,$qardun token yet has to really hit mainstream media guys
